Model,Year,Mileage,HorsePower,Fuel,Transmission,Price
BMW 5,2010,125000,180kW(245 CP),Diesel,automata,19990
BMW 5,2010,125000,150kW(204 CP),Diesel,manuala,15990
BMW 5,2010,126000,225kW(306 CP),Benzina,automata,24750
BMW 5,2010,127000,135kW(184 CP),Diesel,automata,15790
BMW 5,2010,127000,180kW(245 CP),Diesel,automata,19999
BMW 5,2010,129938,150kW(204 CP),Benzina,automata,16698
BMW 5,2010,131000,300kW(408 CP),Benzina,automata,21000
BMW 5,2010,132000,300kW(408 CP),Benzina,automata,18499
BMW 5,2010,133000,300kW(408 CP),Benzina,automata,21999
BMW 5,2010,133932,220kW(299 CP),Diesel,automata,18700
BMW 5,2010,134000,180kW(245 CP),Diesel,automata,19990
BMW 5,2010,135000,180kW(245 CP),Diesel,automata,16500
BMW 5,2010,135000,150kW(204 CP),Benzina,manuala,14000
BMW 5,2010,135000,130kW(177 CP),Diesel,automata,9990
BMW 5,2010,135081,225kW(306 CP),Benzina,automata,18999
BMW 5,2010,136000,220kW(299 CP),Diesel,automata,18900
BMW 5,2010,136872,225kW(306 CP),Benzina,automata,20490
BMW 5,2010,137000,180kW(245 CP),Diesel,automata,16500
BMW 5,2010,137000,135kW(184 CP),Diesel,manuala,13450
BMW 5,2010,137934,130kW(177 CP),Diesel,manuala,9900
BMW 5,2010,138000,150kW(204 CP),Benzina,automata,16999
BMW 5,2010,138000,135kW(184 CP),Diesel,automata,14500
BMW 5,2010,139387,225kW(306 CP),Benzina,automata,16500
BMW 5,2010,140000,130kW(177 CP),Diesel,automata,12500
BMW 5,2010,140000,150kW(204 CP),Benzina,automata,17000
BMW 5,2010,140378,180kW(245 CP),Diesel,automata,17990
BMW 5,2010,142000,125kW(170 CP),Benzina,manuala,7950
BMW 5,2010,142000,225kW(306 CP),Benzina,automata,19800
BMW 5,2010,143000,190kW(258 CP),Benzina,automata,17500
BMW 5,2010,143600,135kW(184 CP),Diesel,automata,14600
BMW 5,2010,144000,220kW(299 CP),Diesel,automata,17900
BMW 5,2010,145000,220kW(299 CP),Diesel,automata,17800
BMW 5,2010,145000,135kW(184 CP),Diesel,automata,14000
BMW 5,2010,145800,135kW(184 CP),Diesel,manuala,13000
BMW 5,2010,146000,135kW(184 CP),Diesel,manuala,12900
BMW 5,2010,147000,180kW(245 CP),Diesel,automata,17999
BMW 5,2010,148000,150kW(204 CP),Diesel,automata,15300
BMW 5,2010,148000,180kW(245 CP),Diesel,automata,19999
BMW 5,2010,148398,180kW(245 CP),Diesel,automata,13800
BMW 5,2010,149000,150kW(204 CP),Benzina,automata,14500
BMW 5,2010,149200,150kW(204 CP),Benzina,automata,17000
BMW 5,2010,149500,300kW(408 CP),Benzina,automata,18999
BMW 5,2010,149989,220kW(299 CP),Diesel,automata,17390
BMW 5,2010,149999,225kW(306 CP),Benzina,automata,16500
BMW 5,2010,150000,150kW(204 CP),Diesel,automata,15300
BMW 5,2010,150000,225kW(306 CP),Benzina,automata,16990
BMW 5,2010,150000,130kW(177 CP),Diesel,automata,9980
BMW 5,2010,150000,300kW(408 CP),Benzina,automata,19000
BMW 5,2010,151000,225kW(306 CP),Benzina,automata,15100
BMW 5,2010,152400,180kW(245 CP),Diesel,automata,14900
BMW 5,2010,153000,225kW(306 CP),Benzina,automata,19199
BMW 5,2010,153860,150kW(204 CP),Benzina,manuala,14400
BMW 5,2010,155000,180kW(245 CP),Diesel,manuala,14250
BMW 5,2010,155000,130kW(177 CP),Diesel,automata,10490
BMW 5,2010,155000,220kW(299 CP),Diesel,automata,18250
BMW 5,2010,155500,135kW(184 CP),Diesel,manuala,11150
BMW 5,2010,155500,150kW(204 CP),Benzina,automata,15000
BMW 5,2010,156760,150kW(204 CP),Benzina,automata,15900
BMW 5,2010,157207,180kW(245 CP),Diesel,automata,19000
BMW 5,2010,158000,150kW(204 CP),Benzina,manuala,12000
BMW 5,2010,159000,221kW(300 CP),Diesel,automata,22300
BMW 5,2010,159131,150kW(204 CP),Benzina,manuala,11999
BMW 5,2010,160000,180kW(245 CP),Diesel,automata,13799
BMW 5,2010,160000,300kW(408 CP),Benzina,automata,14900
BMW 5,2010,161416,180kW(245 CP),Diesel,automata,16990
BMW 5,2010,162120,150kW(204 CP),Benzina,automata,12490
BMW 5,2010,163000,135kW(184 CP),Diesel,automata,13000
BMW 5,2010,165000,150kW(204 CP),Diesel,automata,18500
BMW 5,2010,166000,135kW(184 CP),Diesel,manuala,12990
BMW 5,2010,167000,180kW(245 CP),Diesel,automata,15850
BMW 5,2010,168000,135kW(184 CP),Diesel,manuala,12200
BMW 5,2010,168000,180kW(245 CP),Diesel,automata,16450
BMW 5,2010,169000,220kW(299 CP),Diesel,automata,16999
BMW 5,2010,169650,150kW(204 CP),Diesel,automata,14250
BMW 5,2010,170000,130kW(177 CP),Diesel,automata,9693
BMW 5,2010,170000,150kW(204 CP),Benzina,automata,13300
BMW 5,2010,170000,180kW(245 CP),Diesel,automata,14799
BMW 5,2010,170000,150kW(204 CP),Diesel,automata,13990
BMW 5,2010,171000,120kW(163 CP),Diesel,manuala,10450
BMW 5,2010,171800,150kW(204 CP),Benzina,automata,13500
BMW 5,2010,172000,225kW(306 CP),Benzina,automata,20500
BMW 5,2010,172000,300kW(408 CP),Benzina,automata,15500
BMW 5,2010,172000,190kW(258 CP),Benzina,automata,18199
BMW 5,2010,172000,150kW(204 CP),Diesel,manuala,12800
BMW 5,2010,173000,225kW(306 CP),Benzina,automata,16000
BMW 5,2010,174000,180kW(245 CP),Diesel,automata,12000
BMW 5,2010,174584,150kW(204 CP),Benzina,automata,14690
BMW 5,2010,174756,225kW(306 CP),Benzina,automata,17800
BMW 5,2010,175000,300kW(408 CP),Benzina,automata,16500
BMW 5,2010,175000,180kW(245 CP),Diesel,manuala,12850
BMW 5,2010,175000,180kW(245 CP),Diesel,automata,14900
BMW 5,2010,175000,180kW(245 CP),Diesel,automata,18400
BMW 5,2010,175000,150kW(204 CP),Diesel,manuala,11900
BMW 5,2010,175475,180kW(245 CP),Diesel,automata,13500
BMW 5,2010,176000,420kW(571 CP),Benzina,automata,27000
BMW 5,2010,176200,300kW(408 CP),Benzina,automata,18500
BMW 5,2010,176239,180kW(245 CP),Diesel,automata,14480
BMW 5,2010,177000,150kW(204 CP),Diesel,automata,15490
BMW 5,2010,177000,220kW(299 CP),Diesel,automata,17900
BMW 5,2010,178000,150kW(204 CP),Diesel,automata,15990
BMW 5,2010,178000,150kW(204 CP),Diesel,automata,14800
BMW 5,2010,178657,190kW(258 CP),Benzina,automata,17500
BMW 5,2010,179000,150kW(204 CP),Benzina,automata,15250
BMW 5,2010,179000,150kW(204 CP),Benzina,automata,16300
BMW 5,2010,180000,180kW(245 CP),Diesel,manuala,12000
BMW 5,2010,180000,180kW(245 CP),Diesel,manuala,13500
BMW 5,2010,182000,150kW(204 CP),Benzina,automata,14500
BMW 5,2010,182000,130kW(177 CP),Diesel,manuala,8645
BMW 5,2010,182567,180kW(245 CP),Diesel,automata,13800
BMW 5,2010,183149,173kW(235 CP),Diesel,automata,10799
BMW 5,2010,184000,220kW(299 CP),Diesel,automata,17000
BMW 5,2010,185000,180kW(245 CP),Diesel,automata,16000
BMW 5,2010,185000,150kW(204 CP),Diesel,manuala,13000
BMW 5,2010,185119,150kW(204 CP),Diesel,automata,10999
BMW 5,2010,186028,190kW(258 CP),Benzina,automata,17352
BMW 5,2010,186200,225kW(306 CP),Benzina,automata,15980
BMW 5,2010,187000,150kW(204 CP),Diesel,automata,12980
BMW 5,2010,188000,135kW(184 CP),Diesel,manuala,13500
BMW 5,2010,188000,180kW(245 CP),Diesel,automata,16900
BMW 5,2010,188888,135kW(184 CP),Diesel,automata,12900
BMW 5,2010,189000,300kW(408 CP),Benzina,automata,14999
BMW 5,2010,189000,300kW(408 CP),Benzina,automata,16999
BMW 5,2010,190000,150kW(204 CP),Diesel,automata,13390
BMW 5,2010,191000,180kW(245 CP),Diesel,automata,14990
BMW 5,2010,191000,180kW(245 CP),Diesel,automata,15500
BMW 5,2010,192506,220kW(299 CP),Diesel,automata,14900
BMW 5,2010,192506,220kW(299 CP),Diesel,automata,14900
BMW 5,2010,192700,150kW(204 CP),Diesel,automata,12950
BMW 5,2010,194000,225kW(306 CP),Benzina,automata,15000
BMW 5,2010,194600,135kW(184 CP),Diesel,automata,12690
BMW 5,2010,194900,220kW(299 CP),Diesel,automata,16998
BMW 5,2010,195000,180kW(245 CP),Diesel,automata,13800
BMW 5,2010,195000,130kW(177 CP),Diesel,automata,8999
BMW 5,2010,196500,180kW(245 CP),Diesel,automata,13950
BMW 5,2010,199500,300kW(408 CP),Benzina,automata,13900
BMW 5,2010,199700,190kW(258 CP),Diesel,automata,16950
BMW 5,2010,200000,180kW(245 CP),Diesel,automata,14000
BMW 5,2010,200000,180kW(245 CP),Diesel,automata,12500
BMW 5,2010,205000,120kW(163 CP),Diesel,automata,8500
BMW 5,2010,205877,150kW(204 CP),Benzina,automata,14000
BMW 5,2010,206000,180kW(245 CP),Diesel,automata,16900
BMW 5,2010,206364,150kW(204 CP),Diesel,automata,10999
BMW 5,2010,215000,145kW(197 CP),Diesel,automata,7990
BMW 5,2010,217594,150kW(204 CP),Diesel,automata,14950
BMW 5,2010,219000,135kW(184 CP),Diesel,manuala,10500
BMW 5,2010,219000,135kW(184 CP),Diesel,automata,12500
BMW 5,2010,219595,173kW(235 CP),Diesel,automata,14100
BMW 5,2010,220000,220kW(299 CP),Diesel,automata,1111111
BMW 5,2010,220000,221kW(300 CP),Diesel,automata,16500
BMW 5,2010,220000,257kW(349 CP),Diesel,automata,17000
BMW 5,2010,220457,145kW(197 CP),Diesel,automata,10490
BMW 5,2010,224000,135kW(184 CP),Diesel,manuala,8450
BMW 5,2010,225000,160kW(218 CP),Diesel,automata,10950
BMW 5,2010,225000,220kW(299 CP),Diesel,automata,12995
BMW 5,2010,226000,180kW(245 CP),Diesel,automata,11580
BMW 5,2010,226000,180kW(245 CP),Diesel,automata,15300
BMW 5,2010,226500,150kW(204 CP),Diesel,automata,14500
BMW 5,2010,23000,190kW(258 CP),Benzina,automata,21990
BMW 5,2010,230000,150kW(204 CP),Diesel,automata,19000
BMW 5,2010,230000,180kW(245 CP),Diesel,automata,15950
BMW 5,2010,232000,150kW(204 CP),Diesel,automata,11800
BMW 5,2010,232000,180kW(245 CP),Diesel,automata,13950
BMW 5,2010,235000,150kW(204 CP),Diesel,automata,13490
BMW 5,2010,236000,150kW(204 CP),Diesel,automata,11490
BMW 5,2010,237899,180kW(245 CP),Diesel,manuala,11980
BMW 5,2010,238000,180kW(245 CP),Diesel,automata,12990
BMW 5,2010,238660,180kW(245 CP),Diesel,automata,13130
BMW 5,2010,240000,180kW(245 CP),Diesel,automata,11700
BMW 5,2010,240000,180kW(245 CP),Diesel,automata,15190
BMW 5,2010,242000,150kW(204 CP),Diesel,automata,13499
BMW 5,2010,242000,150kW(204 CP),Benzina,manuala,8950
BMW 5,2010,245000,220kW(299 CP),Diesel,automata,20900
BMW 5,2010,245000,180kW(245 CP),Diesel,automata,13999
BMW 5,2010,245000,180kW(245 CP),Diesel,automata,13900
BMW 5,2010,248000,180kW(245 CP),Diesel,automata,12490
BMW 5,2010,248000,180kW(245 CP),Diesel,automata,12490
BMW 5,2010,248158,220kW(299 CP),Diesel,automata,17900
BMW 5,2010,250000,180kW(245 CP),Diesel,automata,11500
BMW 5,2010,250000,180kW(245 CP),Diesel,automata,20000
BMW 5,2010,252000,180kW(245 CP),Diesel,manuala,14000
BMW 5,2010,256523,162kW(220 CP),Diesel,automata,15000
BMW 5,2010,257943,150kW(204 CP),Diesel,manuala,9479
BMW 5,2010,260000,180kW(245 CP),Diesel,automata,12700
BMW 5,2010,260000,150kW(204 CP),Diesel,automata,12900
BMW 5,2010,262000,180kW(245 CP),Diesel,manuala,12300
BMW 5,2010,266000,140kW(190 CP),Diesel,automata,7490
BMW 5,2010,269100,220kW(299 CP),Diesel,automata,13950
BMW 5,2010,270000,220kW(299 CP),Diesel,automata,13900
BMW 5,2010,270000,300kW(408 CP),Benzina,automata,14400
BMW 5,2010,271588,180kW(245 CP),Diesel,automata,11999
BMW 5,2010,275000,180kW(245 CP),Diesel,automata,11999
BMW 5,2010,282000,130kW(177 CP),Diesel,automata,7999
BMW 5,2010,285000,220kW(299 CP),Diesel,automata,14990
BMW 5,2010,290000,150kW(204 CP),Diesel,manuala,11399
BMW 5,2010,298252,135kW(184 CP),Diesel,automata,10500
BMW 5,2010,302000,150kW(204 CP),Diesel,automata,10600
BMW 5,2010,310000,150kW(204 CP),Diesel,automata,13900
BMW 5,2010,328799,180kW(245 CP),Diesel,automata,10290
BMW 5,2010,340000,160kW(218 CP),Diesel,automata,12830
BMW 5,2010,343000,150kW(204 CP),Diesel,automata,10950
BMW 5,2010,358061,180kW(245 CP),Diesel,automata,11400
BMW 5,2010,47500,150kW(204 CP),Diesel,automata,19000
BMW 5,2010,49924,150kW(204 CP),Benzina,automata,19900
BMW 5,2010,52386,150kW(204 CP),Benzina,automata,17800
BMW 5,2010,65000,150kW(204 CP),Benzina,automata,19900
BMW 5,2010,68500,225kW(306 CP),Benzina,automata,23000
BMW 5,2010,72000,182kW(247 CP),Diesel,automata,21499
BMW 5,2010,75000,150kW(204 CP),Benzina,automata,24850
BMW 5,2010,75150,190kW(258 CP),Benzina,automata,21000
BMW 5,2010,76000,150kW(204 CP),Benzina,manuala,15300
BMW 5,2010,76248,150kW(204 CP),Benzina,automata,19900
BMW 5,2010,77905,135kW(184 CP),Diesel,manuala,15990
BMW 5,2010,79030,190kW(258 CP),Benzina,automata,22222
BMW 5,2010,80000,150kW(204 CP),Benzina,manuala,14499
BMW 5,2010,81161,150kW(204 CP),Benzina,automata,19990
BMW 5,2010,81655,190kW(258 CP),Benzina,automata,24100
BMW 5,2010,82980,150kW(204 CP),Benzina,automata,19400
BMW 5,2010,83000,150kW(204 CP),Benzina,manuala,16690
BMW 5,2010,83690,180kW(245 CP),Diesel,automata,19599
BMW 5,2010,83740,135kW(184 CP),Diesel,automata,17500
BMW 5,2010,85860,225kW(306 CP),Benzina,automata,12499
BMW 5,2010,86000,225kW(306 CP),Benzina,automata,22995
BMW 5,2010,87000,300kW(408 CP),Benzina,automata,28250
BMW 5,2010,89000,130kW(177 CP),Diesel,automata,12499
BMW 5,2010,89156,300kW(408 CP),Benzina,automata,22990
BMW 5,2010,89600,300kW(408 CP),Benzina,automata,20999
BMW 5,2010,90000,300kW(408 CP),Benzina,automata,23900
BMW 5,2010,90000,190kW(258 CP),Benzina,automata,20900
BMW 5,2010,91985,150kW(204 CP),Benzina,automata,17850
BMW 5,2010,93000,180kW(245 CP),Diesel,automata,20825
BMW 5,2010,93673,300kW(408 CP),Benzina,automata,19825
BMW 5,2010,94000,140kW(190 CP),Benzina,manuala,16900
BMW 5,2010,94038,150kW(204 CP),Benzina,automata,17390
BMW 5,2010,95000,150kW(204 CP),Benzina,manuala,16299
BMW 5,2010,97500,150kW(204 CP),Benzina,automata,16590
BMW 5,2010,98720,300kW(408 CP),Benzina,automata,22700
BMW 5,2010,99800,150kW(204 CP),Diesel,automata,16999
BMW 5,2010,99811,180kW(245 CP),Diesel,manuala,16490
BMW 5,2010,99900,190kW(258 CP),Benzina,manuala,16990
BMW 5,2009,107950,130kW(177 CP),Diesel,automata,11099
BMW 5,2009,109000,173kW(235 CP),Diesel,automata,13990
BMW 5,2009,110500,140kW(190 CP),Benzina,automata,13490
BMW 5,2009,113000,140kW(190 CP),Benzina,automata,11450
BMW 5,2009,115111,145kW(197 CP),Diesel,automata,9990
BMW 5,2009,116800,160kW(218 CP),Benzina,automata,11950
BMW 5,2009,117200,140kW(190 CP),Benzina,manuala,12900
BMW 5,2009,118500,145kW(197 CP),Diesel,automata,10900
BMW 5,2009,120000,173kW(235 CP),Diesel,automata,8999
BMW 5,2009,124800,125kW(170 CP),Benzina,automata,11999
BMW 5,2009,125000,140kW(190 CP),Benzina,automata,11900
BMW 5,2009,126500,140kW(190 CP),Benzina,automata,11800
BMW 5,2009,127000,173kW(235 CP),Diesel,automata,10900
BMW 5,2009,131000,160kW(218 CP),Benzina,automata,12780
BMW 5,2009,134000,130kW(177 CP),Diesel,automata,12250
BMW 5,2009,137000,140kW(190 CP),Benzina,automata,11750
BMW 5,2009,137263,130kW(177 CP),Diesel,manuala,8950
BMW 5,2009,139000,160kW(218 CP),Benzina,automata,9500
BMW 5,2009,145000,180kW(245 CP),Diesel,automata,15000
BMW 5,2009,147700,130kW(177 CP),Diesel,manuala,9980
BMW 5,2009,148000,140kW(190 CP),Benzina,automata,11500
BMW 5,2009,149000,145kW(197 CP),Diesel,automata,8999
BMW 5,2009,150529,300kW(408 CP),Benzina,automata,17990
BMW 5,2009,152800,130kW(177 CP),Diesel,automata,9990
BMW 5,2009,153358,145kW(197 CP),Diesel,automata,9645
BMW 5,2009,155000,200kW(272 CP),Benzina,automata,16700
BMW 5,2009,155000,200kW(272 CP),Benzina,automata,16900
BMW 5,2009,155000,130kW(177 CP),Diesel,automata,11990
BMW 5,2009,155000,130kW(177 CP),Diesel,automata,11990
BMW 5,2009,156300,145kW(197 CP),Diesel,automata,10150
BMW 5,2009,157980,173kW(235 CP),Diesel,automata,11500
BMW 5,2009,159741,180kW(245 CP),Diesel,automata,15790
BMW 5,2009,163000,130kW(177 CP),Diesel,automata,9990
BMW 5,2009,165000,145kW(197 CP),Diesel,automata,12999
BMW 5,2009,166000,140kW(190 CP),Benzina,manuala,8250
BMW 5,2009,167000,210kW(286 CP),Diesel,automata,11300
BMW 5,2009,169000,160kW(218 CP),Benzina,manuala,11900
BMW 5,2009,170000,173kW(235 CP),Diesel,automata,9999
BMW 5,2009,171255,145kW(197 CP),Diesel,automata,12500
BMW 5,2009,172000,140kW(190 CP),Benzina,automata,8900
BMW 5,2009,173000,145kW(197 CP),Diesel,automata,13900
BMW 5,2009,173000,130kW(177 CP),Diesel,manuala,11500
BMW 5,2009,175000,145kW(197 CP),Diesel,automata,10999
BMW 5,2009,175000,145kW(197 CP),Diesel,automata,12000
BMW 5,2009,176500,130kW(177 CP),Diesel,manuala,7500
BMW 5,2009,178000,145kW(197 CP),Diesel,automata,11999
BMW 5,2009,182000,173kW(235 CP),Diesel,automata,12400
BMW 5,2009,184000,180kW(245 CP),Diesel,automata,13100
BMW 5,2009,185941,145kW(197 CP),Diesel,automata,8790
BMW 5,2009,188152,173kW(235 CP),Diesel,automata,7900
BMW 5,2009,190000,225kW(306 CP),Benzina,automata,13400
BMW 5,2009,190000,130kW(177 CP),Diesel,automata,8900
BMW 5,2009,191344,180kW(245 CP),Diesel,automata,16400
BMW 5,2009,192000,145kW(197 CP),Diesel,automata,9500
BMW 5,2009,193000,160kW(218 CP),Benzina,automata,7650
BMW 5,2009,193500,145kW(197 CP),Diesel,automata,7800
BMW 5,2009,195000,180kW(245 CP),Diesel,automata,12780
BMW 5,2009,197000,180kW(245 CP),Diesel,automata,11999
BMW 5,2009,198000,130kW(177 CP),Diesel,automata,7490
BMW 5,2009,199000,180kW(245 CP),Diesel,automata,14990
BMW 5,2009,200000,145kW(197 CP),Diesel,automata,10900
BMW 5,2009,200000,130kW(177 CP),Diesel,automata,7490
BMW 5,2009,208000,145kW(197 CP),Diesel,automata,7600
BMW 5,2009,210000,173kW(235 CP),Diesel,automata,11500
BMW 5,2009,213000,225kW(306 CP),Benzina,automata,16500
BMW 5,2009,215000,145kW(197 CP),Diesel,automata,8250
BMW 5,2009,215000,130kW(177 CP),Diesel,manuala,7500
BMW 5,2009,218000,145kW(197 CP),Diesel,automata,10250
BMW 5,2009,218000,180kW(245 CP),Diesel,automata,11450
BMW 5,2009,218410,145kW(197 CP),Diesel,automata,8950
BMW 5,2009,220000,173kW(235 CP),Diesel,automata,11999
BMW 5,2009,220000,173kW(235 CP),Diesel,automata,11300
BMW 5,2009,222000,173kW(235 CP),Diesel,manuala,11200
BMW 5,2009,225000,130kW(177 CP),Diesel,automata,10500
BMW 5,2009,225000,180kW(245 CP),Diesel,automata,12222
BMW 5,2009,225000,130kW(177 CP),Diesel,automata,11500
BMW 5,2009,226162,173kW(235 CP),Diesel,automata,8950
BMW 5,2009,229000,173kW(235 CP),Diesel,automata,8990
BMW 5,2009,229000,180kW(245 CP),Diesel,automata,12500
BMW 5,2009,229124,130kW(177 CP),Diesel,automata,8700
BMW 5,2009,230000,130kW(177 CP),Diesel,automata,7900
BMW 5,2009,230000,145kW(197 CP),Diesel,automata,8950
BMW 5,2009,233000,173kW(235 CP),Diesel,automata,7990
BMW 5,2009,234000,145kW(197 CP),Diesel,automata,9000
BMW 5,2009,235000,145kW(197 CP),Diesel,automata,7900
BMW 5,2009,235000,160kW(218 CP),Benzina,manuala,6950
BMW 5,2009,236000,145kW(197 CP),Diesel,automata,8200
BMW 5,2009,236400,130kW(177 CP),Diesel,automata,7150
BMW 5,2009,237000,145kW(197 CP),Diesel,automata,6700
BMW 5,2009,240000,145kW(197 CP),Diesel,manuala,5500
BMW 5,2009,240000,173kW(235 CP),Diesel,automata,8500
BMW 5,2009,245316,140kW(190 CP),Benzina,automata,8050
BMW 5,2009,250000,210kW(286 CP),Diesel,automata,11500
BMW 5,2009,255000,210kW(286 CP),Diesel,automata,10900
BMW 5,2009,257000,130kW(177 CP),Diesel,automata,6700
BMW 5,2009,258000,270kW(367 CP),Benzina,automata,10990
BMW 5,2009,260000,173kW(235 CP),Diesel,automata,12000
BMW 5,2009,262000,173kW(235 CP),Diesel,automata,7990
BMW 5,2009,264000,173kW(235 CP),Diesel,automata,9200
BMW 5,2009,269876,145kW(197 CP),Diesel,manuala,8200
BMW 5,2009,274000,173kW(235 CP),Diesel,automata,11800
BMW 5,2009,275000,200kW(272 CP),Benzina,automata,12500
BMW 5,2009,276392,173kW(235 CP),Diesel,manuala,9250
BMW 5,2009,290000,145kW(197 CP),Diesel,automata,7850
BMW 5,2009,294000,130kW(177 CP),Diesel,automata,7999
BMW 5,2009,350000,130kW(177 CP),Diesel,manuala,5840
BMW 5,2009,353000,210kW(286 CP),Diesel,automata,9600
BMW 5,2009,384000,145kW(197 CP),Diesel,automata,4800
BMW 5,2009,59333,120kW(163 CP),Diesel,automata,12906
BMW 5,2009,62548,125kW(170 CP),Benzina,automata,13990
BMW 5,2009,76000,145kW(197 CP),Diesel,automata,13990
BMW 5,2009,79000,225kW(306 CP),Benzina,manuala,19890
BMW 5,2009,92760,225kW(306 CP),Benzina,automata,19900
BMW 5,2009,93000,140kW(190 CP),Benzina,automata,12800
BMW 5,2009,96000,160kW(218 CP),Benzina,automata,12299
BMW 5,2009,99969,300kW(408 CP),Benzina,automata,18990
BMW 5,2008,100000,160kW(218 CP),Benzina,automata,12999
BMW 5,2008,100000,169kW(230 CP),Diesel,automata,12800
BMW 5,2008,107671,130kW(177 CP),Diesel,manuala,12990
BMW 5,2008,108000,125kW(170 CP),Benzina,manuala,9200
BMW 5,2008,108000,160kW(218 CP),Benzina,automata,11800
BMW 5,2008,108533,140kW(190 CP),Benzina,automata,10900
BMW 5,2008,112092,140kW(190 CP),Benzina,automata,12990
BMW 5,2008,116000,140kW(190 CP),Benzina,manuala,8500
BMW 5,2008,116074,140kW(190 CP),Benzina,manuala,7690
BMW 5,2008,123000,130kW(177 CP),Diesel,manuala,9800
BMW 5,2008,125000,145kW(197 CP),Diesel,automata,9999
BMW 5,2008,128000,270kW(367 CP),Benzina,automata,16800
BMW 5,2008,128125,225kW(306 CP),Benzina,automata,11000
BMW 5,2008,129000,125kW(170 CP),Benzina,manuala,8750
BMW 5,2008,130599,160kW(218 CP),Benzina,automata,13500
BMW 5,2008,132500,140kW(190 CP),Benzina,manuala,10480
BMW 5,2008,132800,160kW(218 CP),Benzina,manuala,10990
BMW 5,2008,134000,173kW(235 CP),Diesel,automata,10450
BMW 5,2008,136000,125kW(170 CP),Benzina,automata,13000
BMW 5,2008,136000,210kW(286 CP),Diesel,automata,14500
BMW 5,2008,137000,173kW(235 CP),Diesel,automata,19999
BMW 5,2008,139000,200kW(272 CP),Benzina,automata,10900
BMW 5,2008,142000,140kW(190 CP),Benzina,manuala,10950
BMW 5,2008,143000,173kW(235 CP),Diesel,automata,12300
BMW 5,2008,143420,130kW(177 CP),Diesel,automata,6450
BMW 5,2008,144289,140kW(190 CP),Benzina,manuala,8450
BMW 5,2008,147209,140kW(190 CP),Benzina,automata,9050
BMW 5,2008,149000,210kW(286 CP),Diesel,automata,9999
BMW 5,2008,149700,130kW(177 CP),Diesel,automata,6999
BMW 5,2008,149890,173kW(235 CP),Diesel,automata,11300
BMW 5,2008,150000,173kW(235 CP),Diesel,manuala,6800
BMW 5,2008,150300,130kW(177 CP),Diesel,automata,8999
BMW 5,2008,151000,140kW(190 CP),Benzina,automata,8700
BMW 5,2008,153800,140kW(190 CP),Benzina,manuala,7350
BMW 5,2008,155000,145kW(197 CP),Diesel,automata,11250
BMW 5,2008,156000,270kW(367 CP),Benzina,automata,18990
BMW 5,2008,156520,125kW(170 CP),Benzina,manuala,7990
BMW 5,2008,157770,160kW(218 CP),Benzina,manuala,9377
BMW 5,2008,160000,140kW(190 CP),Benzina,manuala,11300
BMW 5,2008,160400,140kW(190 CP),Benzina,manuala,11000
BMW 5,2008,161500,173kW(235 CP),Diesel,automata,5800
BMW 5,2008,162000,140kW(190 CP),Benzina,automata,8300
BMW 5,2008,165930,140kW(190 CP),Benzina,automata,7800
BMW 5,2008,168500,140kW(190 CP),Benzina,manuala,9400
BMW 5,2008,170000,200kW(272 CP),Benzina,automata,14199
BMW 5,2008,170000,145kW(197 CP),Diesel,automata,8900
BMW 5,2008,172000,225kW(306 CP),Benzina,automata,13800
BMW 5,2008,172986,145kW(197 CP),Diesel,manuala,12500
BMW 5,2008,173544,173kW(235 CP),Diesel,automata,8900
BMW 5,2008,174000,173kW(235 CP),Diesel,automata,10900
BMW 5,2008,174422,140kW(190 CP),Benzina,manuala,7650
BMW 5,2008,174654,140kW(190 CP),Benzina,manuala,7450
BMW 5,2008,175000,270kW(367 CP),Benzina,automata,16500
BMW 5,2008,175000,173kW(235 CP),Diesel,automata,9250
BMW 5,2008,175000,145kW(197 CP),Diesel,automata,9500
BMW 5,2008,176000,210kW(286 CP),Diesel,automata,12500
BMW 5,2008,176000,130kW(177 CP),Diesel,manuala,7149
BMW 5,2008,177200,145kW(197 CP),Diesel,automata,8799
BMW 5,2008,178000,200kW(272 CP),Benzina,automata,9200
BMW 5,2008,178000,210kW(286 CP),Diesel,automata,14450
BMW 5,2008,179000,140kW(190 CP),Benzina,automata,8700
BMW 5,2008,180000,140kW(190 CP),Benzina,manuala,10500
BMW 5,2008,180000,140kW(190 CP),Diesel,automata,7800
BMW 5,2008,184632,130kW(177 CP),Diesel,automata,7490
BMW 5,2008,185000,145kW(197 CP),Diesel,automata,8200
BMW 5,2008,186000,160kW(218 CP),Benzina,automata,9400
BMW 5,2008,186500,173kW(235 CP),Diesel,automata,10500
BMW 5,2008,188000,130kW(177 CP),Diesel,manuala,7500
BMW 5,2008,189980,130kW(177 CP),Diesel,manuala,7990
BMW 5,2008,190000,173kW(235 CP),Diesel,automata,8300
BMW 5,2008,191000,173kW(235 CP),Diesel,automata,8400
BMW 5,2008,191000,130kW(177 CP),Diesel,automata,7490
BMW 5,2008,195000,173kW(235 CP),Diesel,automata,8950
BMW 5,2008,196000,145kW(197 CP),Diesel,automata,6690
BMW 5,2008,196000,173kW(235 CP),Diesel,automata,10499
BMW 5,2008,198000,145kW(197 CP),Diesel,automata,8999
BMW 5,2008,198000,145kW(197 CP),Diesel,manuala,7999
BMW 5,2008,200000,173kW(235 CP),Diesel,automata,10000
BMW 5,2008,200700,210kW(286 CP),Diesel,automata,11990
